STUDENT_ID;GRADE_PERCENT;DDATE
3051016;5;17.10.2022
3050996;0;17.10.2022
2697631;6;17.10.2022
3050983;0;17.10.2022
3050941;13;17.10.2022
3050847;25;17.10.2022
2700727;0;17.10.2022
3050667;13;17.10.2022
3050659;0;17.10.2022
3050624;0;17.10.2022
3050585;5;17.10.2022
3050569;11;17.10.2022
3050539;10;17.10.2022
3050501;0;17.10.2022
894973;0;17.10.2022
3050478;17;17.10.2022
3050433;2;17.10.2022
3050424;0;17.10.2022
3050421;0;17.10.2022
3050380;3;17.10.2022
3050371;6;17.10.2022
3050324;0;17.10.2022
1968197;1;17.10.2022
3080239;0;17.10.2022
3050282;0;17.10.2022
3050260;5;17.10.2022
3050245;0;17.10.2022
3050221;0;17.10.2022
3218678;7.000000000000001;17.10.2022
3050203;30;17.10.2022
3050192;0;17.10.2022
3050104;0;17.10.2022
3050081;5;17.10.2022
3050068;0;17.10.2022
2736546;0;17.10.2022
3050056;6;17.10.2022
3049988;3;17.10.2022
3049985;0;17.10.2022
2744680;0;17.10.2022
3049964;21;17.10.2022
3049940;0;17.10.2022
3049913;0;17.10.2022
3049905;0;17.10.2022
1454596;6;14.10.2022
3050320;6;14.10.2022
3050275;0;14.10.2022
3050264;0;14.10.2022
3050191;4;14.10.2022
3050188;0;14.10.2022
3117247;6;14.10.2022
3050076;10;14.10.2022
3050074;0;14.10.2022
3050067;0;14.10.2022
3023059;6;14.10.2022
3050050;29;14.10.2022
3050022;0;14.10.2022
3049989;2;14.10.2022
3049926;0;14.10.2022
3049917;6;14.10.2022
3049894;0;14.10.2022
3049891;6;14.10.2022
3049870;2;14.10.2022
3049835;0;14.10.2022
2700881;0;14.10.2022
2700878;0;14.10.2022
3049758;0;14.10.2022
3049742;11;14.10.2022
3049733;0;14.10.2022
3051207;7.000000000000001;14.10.2022
3051199;5;14.10.2022
3049856;0;14.10.2022
3051195;2;14.10.2022
3051189;9;14.10.2022
3051184;0;14.10.2022
3051179;0;14.10.2022
3051169;0;14.10.2022
3051150;0;14.10.2022
3051142;0;14.10.2022
3051126;22;14.10.2022
3051118;0;14.10.2022
3051110;6;14.10.2022
3051100;0;14.10.2022
3051083;0;14.10.2022
3051040;30;14.10.2022
3050951;0;14.10.2022
603484;0;14.10.2022
3050891;0;14.10.2022
2701907;6;14.10.2022
3050778;4;14.10.2022
3023027;4;14.10.2022
2700733;10;14.10.2022
3050742;0;14.10.2022
3050725;0;14.10.2022
3050717;0;14.10.2022
3050667;9;14.10.2022
3050594;0;14.10.2022
3023022;4;14.10.2022
3050563;0;14.10.2022
3035472;30;14.10.2022
3023019;0;14.10.2022
3023018;0;14.10.2022
3050479;8;14.10.2022
3050478;11;14.10.2022
3050461;17;14.10.2022
3050458;0;14.10.2022
3023015;0;14.10.2022
3050424;0;14.10.2022
3092857;0;14.10.2022
3050371;6;14.10.2022
3050327;0;14.10.2022
3050276;0;14.10.2022
3050266;23;14.10.2022
3050263;29;14.10.2022
3050230;0;14.10.2022
3050218;0;14.10.2022
3050209;0;14.10.2022
3050206;0;14.10.2022
3022998;0;14.10.2022
1485366;0;14.10.2022
3050183;9;14.10.2022
3050158;3;14.10.2022
2656097;17;14.10.2022
3050139;5;14.10.2022
3050126;0;14.10.2022
3050115;1;14.10.2022
3050109;0;14.10.2022
3050097;0;14.10.2022
3050070;0;14.10.2022
3022990;0;14.10.2022
3050038;0;14.10.2022
3050017;11;14.10.2022
3022986;23;14.10.2022
3049991;0;14.10.2022
460763;0;14.10.2022
3049982;14.000000000000002;14.10.2022
3049970;0;14.10.2022
3049946;27;14.10.2022
1535129;12;14.10.2022
3049943;0;14.10.2022
3022983;18;14.10.2022
3049849;6;14.10.2022
3049844;0;14.10.2022
3049817;1;14.10.2022
3049783;0;14.10.2022
3049753;2;14.10.2022
3049714;0;14.10.2022
3022968;2;14.10.2022
2700481;0;14.10.2022
3022966;9;14.10.2022
1733960;0;14.10.2022
3050856;0;14.10.2022
3050851;5;14.10.2022
3050792;0;14.10.2022
3050719;6;14.10.2022
3050696;12;14.10.2022
3050669;0;14.10.2022
3050644;4;14.10.2022
3050619;0;14.10.2022
2700433;0;14.10.2022
3050595;4;14.10.2022
3050591;0;14.10.2022
3050583;0;14.10.2022
3050568;0;14.10.2022
3050552;0;14.10.2022
3050537;0;14.10.2022
3050515;6;14.10.2022
2578836;7.000000000000001;14.10.2022
3022903;0;14.10.2022
3050340;0;14.10.2022
2736404;14.000000000000002;14.10.2022
3230003;0;14.10.2022
3050292;0;14.10.2022
3022945;6;14.10.2022
3050252;0;14.10.2022
3050249;0;14.10.2022
3050235;0;14.10.2022
2700360;0;14.10.2022
3050228;0;14.10.2022
3022944;0;14.10.2022
2846906;0;14.10.2022
3050193;0;14.10.2022
1522759;0;14.10.2022
3022942;0;14.10.2022
3050133;0;14.10.2022
3050110;6;14.10.2022
3042304;7.000000000000001;14.10.2022
3050101;12;14.10.2022
3050041;1;14.10.2022
3050002;0;14.10.2022
3022930;0;14.10.2022
3049975;0;14.10.2022
3049960;0;14.10.2022
3049942;0;14.10.2022
3049936;0;14.10.2022
482846;0;14.10.2022
3049878;2;14.10.2022
3049840;0;14.10.2022
3049794;0;14.10.2022
3049767;6;14.10.2022
3049749;0;14.10.2022
3049724;9;14.10.2022
3049720;0;14.10.2022
3049699;18;14.10.2022
3022912;0;14.10.2022
2055638;0;14.10.2022
3049055;0;14.10.2022
3049680;0;14.10.2022
3049676;0;14.10.2022
3049668;0;14.10.2022
3049666;0;14.10.2022
3022906;12;14.10.2022
3338701;0;14.10.2022
3338704;0;14.10.2022
3378337;0;14.10.2022
64123;0;17.10.2022
3051213;0;17.10.2022
3051190;12;17.10.2022
3022902;0;16.11.2022
3344294;44;16.11.2022
3338701;44;16.11.2022
2793517;35;16.11.2022
3022993;43;16.11.2022
3340378;0;16.11.2022
3396609;41;16.11.2022
2736422;1;16.11.2022
3051212;31;17.11.2022
3051200;41;17.11.2022
3051192;50;17.11.2022
3051186;12;17.11.2022
3051164;32;17.11.2022
3051145;45;17.11.2022
3051139;38;17.11.2022
3051135;39;17.11.2022
348850;38;17.11.2022
3051097;43;17.11.2022
3051075;44;17.11.2022
3051059;47;17.11.2022
2736557;49;17.11.2022
3023108;44;17.11.2022
144;0;03.11.2022
3051215;0;03.11.2022
3051202;0;03.11.2022
3022899;29;03.11.2022
3051190;30;03.11.2022
3051166;0;03.11.2022
3051164;0;03.11.2022
3051156;41;03.11.2022
3051123;29;03.11.2022
3051121;18;03.11.2022
3023111;0;03.11.2022
1088269;21;03.11.2022
3050979;0;03.11.2022
3050973;0;03.11.2022
3050970;0;03.11.2022
3050961;11;03.11.2022
3050958;12;03.11.2022
3050913;18;03.11.2022
2727921;14.000000000000002;03.11.2022
3050790;26;03.11.2022
3050779;5;03.11.2022
3023096;43;03.11.2022
3050724;24;03.11.2022
3050715;28.000000000000004;03.11.2022
3050689;27;03.11.2022
3050681;0;03.11.2022
3050653;30;03.11.2022
3050649;30;03.11.2022
3050645;12;03.11.2022
3050641;28.000000000000004;03.11.2022
3029613;27;03.11.2022
2698815;0;03.11.2022
3050605;18;03.11.2022
3023093;30;03.11.2022
3050541;29;03.11.2022
3050505;2;03.11.2022
3050486;30;03.11.2022
3050449;27;03.11.2022
2701024;0;03.11.2022
3050401;2;03.11.2022
3050900;18;09.11.2022
2759605;26;09.11.2022
3050872;29;09.11.2022
3050857;0;09.11.2022
3050823;28.000000000000004;09.11.2022
3023098;0;09.11.2022
3050767;30;09.11.2022
3050757;27;09.11.2022
3050641;42;09.11.2022
3050622;26;09.11.2022
3050567;28.000000000000004;09.11.2022
2701062;0;09.11.2022
2701059;30;09.11.2022
3023085;28.000000000000004;09.11.2022
3050538;28.000000000000004;09.11.2022
3023083;29;09.11.2022
3023082;29;09.11.2022
3050514;28.000000000000004;09.11.2022
3050500;30;09.11.2022
3050494;28.000000000000004;09.11.2022
3050488;29;09.11.2022
3050468;43;09.11.2022
3234231;25;09.11.2022
3050350;0;09.11.2022
3050342;0;09.11.2022
3050325;25;09.11.2022
3050299;27;09.11.2022
3023071;28.000000000000004;09.11.2022
3050269;30;09.11.2022
3050250;30;09.11.2022
3023069;23;09.11.2022
3022904;0;09.11.2022
3023066;30;09.11.2022
3050182;0;09.11.2022
3023062;41;09.11.2022
3050076;43;09.11.2022
3050071;29;09.11.2022
3050055;30;09.11.2022
3050495;0;22.11.2022
3050401;2;22.11.2022
2970396;13;22.11.2022
3050350;0;22.11.2022
3023072;57.99999999999999;22.11.2022
3023071;42;22.11.2022
3050264;41;22.11.2022
3050262;45;22.11.2022
1425285;41;22.11.2022
3050237;59;22.11.2022
3050213;48;22.11.2022
3050194;71;22.11.2022
3050191;37;22.11.2022
3050188;56.00000000000001;22.11.2022
3050182;0;22.11.2022
3050160;47;22.11.2022
3050157;43;22.11.2022
3050148;0;22.11.2022
3023063;45;22.11.2022
3050117;46;22.11.2022
3023060;0;22.11.2022
3050079;37;22.11.2022
2887375;0;22.11.2022
3049983;48;22.11.2022
3049954;43;22.11.2022
3049933;0;22.11.2022
3049897;48;22.11.2022
3049876;65;22.11.2022
3049873;48;22.11.2022
3049845;41;22.11.2022
2700878;42;22.11.2022
3049792;0;22.11.2022
3049774;49;22.11.2022
3049751;60;22.11.2022
3049745;36;22.11.2022
3049856;41;22.11.2022
3051191;49;22.11.2022
3051148;48;22.11.2022
3051144;44;22.11.2022
3051112;0;22.11.2022
3023039;2;22.11.2022
3051087;0;22.11.2022
3051079;43;22.11.2022
3049897;48;25.11.2022
3049855;42;25.11.2022
3212660;43;25.11.2022
2700881;0;25.11.2022
3049788;43;25.11.2022
3023049;44;25.11.2022
3049748;43;25.11.2022
3023045;46;25.11.2022
3023044;70;25.11.2022
3138476;8;25.11.2022
3051108;48;25.11.2022
3051106;49;25.11.2022
2493774;42;25.11.2022
3051081;40;25.11.2022
3051038;42;25.11.2022
3051005;51;25.11.2022
3050999;33;25.11.2022
3050963;35;25.11.2022
3050947;45;25.11.2022
3050941;32;25.11.2022
3050933;21;25.11.2022
3050899;73;25.11.2022
3050894;39;25.11.2022
3050873;39;25.11.2022
3015220;30;25.11.2022
3023030;34;25.11.2022
3050839;71;25.11.2022
3050814;37;25.11.2022
3050769;72;25.11.2022
3023026;70;25.11.2022
2664953;42;25.11.2022
3050651;44;25.11.2022
3023024;0;25.11.2022
1931507;0;25.11.2022
3050576;41;25.11.2022
3035472;76;25.11.2022
3050528;45;25.11.2022
3050522;41;25.11.2022
3050951;62;01.12.2022
3050941;62;01.12.2022
3050938;45;01.12.2022
3050929;40;01.12.2022
3050922;54;01.12.2022
2914490;46;01.12.2022
3050869;44;01.12.2022
3050860;0;01.12.2022
3050847;68;01.12.2022
297699;69;01.12.2022
3050773;45;01.12.2022
3050713;42;01.12.2022
3050690;0;01.12.2022
3050655;0;01.12.2022
3050651;44;01.12.2022
3050624;44;01.12.2022
3050600;68;01.12.2022
3050585;43;01.12.2022
317936;66;01.12.2022
3050572;43;01.12.2022
3050539;45;01.12.2022
3050525;0;01.12.2022
1279617;0;01.12.2022
3050510;54;01.12.2022
3050498;34;01.12.2022
894973;39;01.12.2022
3023013;68;01.12.2022
3050411;44;01.12.2022
3050386;46;01.12.2022
1593147;48;01.12.2022
3050318;54;01.12.2022
3080239;38;01.12.2022
3050276;39;01.12.2022
3050248;45;01.12.2022
3050239;46;01.12.2022
3050230;72;01.12.2022
3050218;41;01.12.2022
1242781;48;01.12.2022
3050192;35;01.12.2022
3022994;38;01.12.2022
2700591;34;01.12.2022
3050170;38;01.12.2022
3227723;47;01.12.2022
3050119;41;01.12.2022
3050094;79;01.12.2022
3050088;60;01.12.2022
2736546;0;01.12.2022
3050065;42;01.12.2022
2683936;39;01.12.2022
3022989;35;01.12.2022
1000696;0;01.12.2022
3022987;47;01.12.2022
2700818;35;22.11.2022
3051046;73;22.11.2022
3051038;42;22.11.2022
3051032;44;22.11.2022
3051002;43;22.11.2022
3050999;33;22.11.2022
3050986;10;22.11.2022
3050959;48;22.11.2022
3050944;42;22.11.2022
3050873;39;22.11.2022
3064667;40;22.11.2022
3050835;46;22.11.2022
3050826;40;22.11.2022
3050778;33;22.11.2022
3050773;45;22.11.2022
3023026;59;22.11.2022
2700733;38;22.11.2022
3050745;0;22.11.2022
3050710;28.000000000000004;22.11.2022
3050703;45;22.11.2022
3050700;35;22.11.2022
3050581;38;22.11.2022
3050563;0;22.11.2022
3050548;49;22.11.2022
3050542;29;22.11.2022
3073922;76;22.11.2022
3050507;64;22.11.2022
3023018;28.000000000000004;22.11.2022
3050467;29;22.11.2022
3023017;45;22.11.2022
3050456;46;22.11.2022
3050436;73;22.11.2022
3050430;43;22.11.2022
2762483;42;22.11.2022
3050367;0;22.11.2022
3050361;40;22.11.2022
1523450;0;22.11.2022
3050300;41;22.11.2022
3050297;27;22.11.2022
3050254;38;22.11.2022
3050230;72;22.11.2022
2736406;0;22.11.2022
3021687;40;22.11.2022
3022998;46;22.11.2022
3050200;43;22.11.2022
3050183;73;22.11.2022
3050470;43;25.11.2022
3050453;48;25.11.2022
3023013;68;25.11.2022
3050424;45;25.11.2022
2762483;42;25.11.2022
2681031;0;25.11.2022
3023011;42;25.11.2022
1373114;0;25.11.2022
3050282;0;25.11.2022
3050270;37;25.11.2022
3050227;61;25.11.2022
3050224;40;25.11.2022
3050218;41;25.11.2022
3035474;37;25.11.2022
3050212;39;25.11.2022
3050081;38;25.11.2022
3050073;42;25.11.2022
3050056;35;25.11.2022
3235148;75;25.11.2022
3050047;34;25.11.2022
3050044;0;25.11.2022
3050035;42;25.11.2022
2700560;44;25.11.2022
3049931;43;25.11.2022
3022983;48;25.11.2022
3049874;43;25.11.2022
3049849;52;25.11.2022
3049844;31;25.11.2022
2778337;0;25.11.2022
3049814;32;25.11.2022
3049808;44;25.11.2022
3049775;42;25.11.2022
3049753;47;25.11.2022
3049708;50;25.11.2022
3049693;40;25.11.2022
3049998;40;01.12.2022
460763;39;01.12.2022
3049940;0;01.12.2022
3049919;44;01.12.2022
3049895;0;01.12.2022
3049884;53;01.12.2022
3049836;43;01.12.2022
3049820;36;01.12.2022
3049811;38;01.12.2022
2736459;0;01.12.2022
3049757;74;01.12.2022
3049744;68;01.12.2022
3050531;18;01.12.2022
2854508;71;01.12.2022
3049747;22;20.10.2022
2733272;6;20.10.2022
3022897;0;20.10.2022
3049712;0;20.10.2022
3049695;6;20.10.2022
3049693;2;20.10.2022
3050770;0;20.10.2022
3050737;0;20.10.2022
3050729;0;20.10.2022
1296795;30;20.10.2022
3050591;0;20.10.2022
3050587;0;20.10.2022
3050568;4;20.10.2022
3022903;0;20.10.2022
3050434;29;20.10.2022
3022952;0;20.10.2022
2938563;8;20.10.2022
3050416;1;20.10.2022
2700401;2;20.10.2022
3050280;0;20.10.2022
3050249;0;20.10.2022
3050247;8;20.10.2022
3050222;0;20.10.2022
3050208;0;20.10.2022
3050176;0;20.10.2022
3050171;18;20.10.2022
3050165;0;20.10.2022
3050103;0;20.10.2022
3050057;0;20.10.2022
3050026;12;20.10.2022
3022931;20;20.10.2022
967471;0;20.10.2022
3049732;24;22.10.2022
3049723;0;22.10.2022
3046879;1;22.10.2022
1882763;0;22.10.2022
3050833;10;22.10.2022
3050816;0;22.10.2022
2700467;0;22.10.2022
3045809;0;22.10.2022
3050733;0;22.10.2022
3050729;0;22.10.2022
3050723;27;22.10.2022
3050698;0;22.10.2022
3050966;6;22.10.2022
2697958;0;22.10.2022
3050583;28.000000000000004;22.10.2022
3050568;4;22.10.2022
3050530;0;22.10.2022
2896180;9;22.10.2022
3050524;0;22.10.2022
3050448;0;22.10.2022
3050425;2;22.10.2022
2736446;0;22.10.2022
1487743;23;22.10.2022
3022949;12;22.10.2022
3050337;17;22.10.2022
3050313;0;22.10.2022
3050298;0;22.10.2022
3050274;0;22.10.2022
3050252;0;22.10.2022
3050217;0;22.10.2022
3050193;0;22.10.2022
3050184;0;22.10.2022
3050176;0;22.10.2022
3022942;0;22.10.2022
3022938;0;22.10.2022
3050124;0;22.10.2022
3042304;7.000000000000001;22.10.2022
3050095;13;22.10.2022
3050072;6;22.10.2022
1549071;3;22.10.2022
3050023;0;22.10.2022
3050002;0;22.10.2022
3049978;0;22.10.2022
3022929;0;22.10.2022
3049960;0;22.10.2022
3022928;0;22.10.2022
3049942;30;22.10.2022
3049896;0;22.10.2022
3022925;0;22.10.2022
3049815;28.000000000000004;22.10.2022
2875460;5;22.10.2022
3022920;0;22.10.2022
3049720;0;22.10.2022
3049696;24;22.10.2022
3049685;0;22.10.2022
3022910;0;22.10.2022
2629673;2;22.10.2022
3050438;6;22.10.2022
3022907;0;22.10.2022
3049656;0;22.10.2022
1424165;0;22.10.2022
3371635;0;22.10.2022
3338704;0;22.10.2022
3380647;0;22.10.2022
994750;0;22.10.2022
3388302;0;22.10.2022
30996;0;24.10.2022
3051200;0;24.10.2022
3051198;0;24.10.2022
3051194;4;24.10.2022
3051186;0;24.10.2022
3051137;0;24.10.2022
3051130;0;24.10.2022
3051119;21;24.10.2022
2701173;0;24.10.2022
3051099;0;24.10.2022
3197141;0;24.10.2022
3023109;0;24.10.2022
3051036;0;24.10.2022
3051004;14.000000000000002;24.10.2022
3051001;5;24.10.2022
3050970;0;24.10.2022
3050958;0;24.10.2022
2736540;30;24.10.2022
2945045;24;24.10.2022
3050937;0;24.10.2022
3050931;0;24.10.2022
3050928;22;24.10.2022
3050916;0;24.10.2022
3050910;9;24.10.2022
3050838;6;24.10.2022
3050834;0;24.10.2022
3050823;0;24.10.2022
2701102;0;24.10.2022
3050807;0;24.10.2022
3023098;0;24.10.2022
1442372;0;24.10.2022
2701089;0;24.10.2022
3023096;30;24.10.2022
3050707;18;24.10.2022
3050694;10;24.10.2022
3050689;26;24.10.2022
3029613;22;24.10.2022
3050626;0;24.10.2022
2374170;0;24.10.2022
3050557;1;24.10.2022
1537155;6;24.10.2022
3023088;28.000000000000004;24.10.2022
3199808;8;24.10.2022
680233;14.000000000000002;24.10.2022
3050517;24;24.10.2022
3050514;14.000000000000002;24.10.2022
3033472;19;24.10.2022
3023080;0;24.10.2022
3050459;0;24.10.2022
3050417;1;24.10.2022
3050401;2;24.10.2022
3050390;0;24.10.2022
3023074;0;24.10.2022
3234231;0;24.10.2022
3050320;6;24.10.2022
3050305;18;24.10.2022
3050201;0;24.10.2022
3050175;28.000000000000004;24.10.2022
3050160;2;24.10.2022
3050137;0;24.10.2022
3023061;0;24.10.2022
3050096;8;24.10.2022
3050082;0;24.10.2022
3050045;1;24.10.2022
3050042;5;24.10.2022
3049945;0;20.10.2022
3049942;3;20.10.2022
3049924;0;20.10.2022
3049915;16;20.10.2022
3049904;28.000000000000004;20.10.2022
3049902;0;20.10.2022
3049893;14.000000000000002;20.10.2022
3049830;30;20.10.2022
2700268;0;20.10.2022
1268719;17;20.10.2022
3049851;0;20.10.2022
3049815;28.000000000000004;20.10.2022
3049800;23;20.10.2022
3022919;0;20.10.2022
3071547;29;20.10.2022
3049731;0;20.10.2022
3049707;18;20.10.2022
3022912;0;20.10.2022
2055638;0;20.10.2022
2736405;0;20.10.2022
3049684;0;20.10.2022
3049055;0;20.10.2022
3049669;0;20.10.2022
3049666;0;20.10.2022
3342264;9;20.10.2022
3363252;1;20.10.2022
3364352;2;20.10.2022
3382189;0;20.10.2022
144;0;22.10.2022
64123;0;22.10.2022
3051202;0;22.10.2022
3051196;6;22.10.2022
3051194;2;22.10.2022
3051186;0;22.10.2022
3051172;0;22.10.2022
3051170;0;22.10.2022
2869631;0;22.10.2022
3051154;8;22.10.2022
3051130;0;22.10.2022
3051119;21;22.10.2022
3051105;0;22.10.2022
3197141;0;22.10.2022
3051018;2;22.10.2022
3051001;0;22.10.2022
3050961;11;22.10.2022
2736540;30;22.10.2022
3050925;3;22.10.2022
3050916;0;22.10.2022
3050900;0;22.10.2022
3050881;0;22.10.2022
3050872;0;22.10.2022
2705897;0;22.10.2022
3023097;0;22.10.2022
3050767;0;22.10.2022
3050439;26;22.10.2022
3050656;0;22.10.2022
3050630;8;22.10.2022
3050613;0;22.10.2022
2698815;0;22.10.2022
3050593;14.000000000000002;22.10.2022
3050586;0;22.10.2022
3050547;15;22.10.2022
3045739;0;22.10.2022
3023082;0;22.10.2022
3050486;29;22.10.2022
3050483;30;22.10.2022
3050481;6;22.10.2022
3023075;28.000000000000004;22.10.2022
3050332;0;22.10.2022
3050325;4;22.10.2022
3050320;6;22.10.2022
3050311;21;22.10.2022
3050272;0;22.10.2022
3050269;30;22.10.2022
3050194;0;22.10.2022
3050182;0;22.10.2022
1617872;5;22.10.2022
3050064;10;22.10.2022
3023058;5;22.10.2022
3050018;0;22.10.2022
3209729;0;22.10.2022
2983527;2;22.10.2022
3049954;17;22.10.2022
3049950;0;22.10.2022
3049944;18;22.10.2022
3023056;27;22.10.2022
3049897;30;22.10.2022
3049882;8;22.10.2022
3049870;6;22.10.2022
3049835;0;22.10.2022
3049829;19;22.10.2022
3049819;28.000000000000004;22.10.2022
3049788;0;22.10.2022
3049785;0;22.10.2022
3023050;0;22.10.2022
3049762;6;22.10.2022
3049745;0;22.10.2022
2997916;0;22.10.2022
3051203;16;22.10.2022
3051187;9;22.10.2022
3051165;0;22.10.2022
3051163;0;22.10.2022
3051159;0;22.10.2022
3051144;23;22.10.2022
3138476;0;22.10.2022
3051126;22;22.10.2022
3051120;0;22.10.2022
3051098;0;22.10.2022
3051077;0;22.10.2022
3023036;0;22.10.2022
3051055;0;22.10.2022
3023035;1;22.10.2022
3051040;30;22.10.2022
3050990;0;22.10.2022
3050983;2;22.10.2022
2736480;0;22.10.2022
3050935;0;22.10.2022
3050922;20;22.10.2022
3050902;9;22.10.2022
3023032;15;22.10.2022
3050835;28.000000000000004;22.10.2022
3050826;0;22.10.2022
3050814;0;22.10.2022
3050769;0;22.10.2022
3050765;5;22.10.2022
3050742;24;22.10.2022
3050730;27;22.10.2022
3050695;10;22.10.2022
3050690;0;22.10.2022
3050639;0;22.10.2022
3050635;0;22.10.2022
3050528;0;22.10.2022
3050421;0;22.10.2022
1904189;2;22.10.2022
3050380;9;22.10.2022
3050364;6;22.10.2022
3023009;26;22.10.2022
3050339;26;22.10.2022
3050333;30;22.10.2022
3050285;0;22.10.2022
3050254;0;22.10.2022
3023000;28.000000000000004;22.10.2022
3050251;30;22.10.2022
3050227;0;22.10.2022
3050218;0;22.10.2022
3050200;11;22.10.2022
3050192;0;22.10.2022
3022994;26;22.10.2022
3050180;1;22.10.2022
1522909;0;22.10.2022
3050164;29;22.10.2022
3050158;29;22.10.2022
3050104;0;22.10.2022
3050068;11;22.10.2022
2736546;0;22.10.2022
2700564;0;22.10.2022
3235148;0;22.10.2022
3050028;2;22.10.2022
3050008;6;22.10.2022
3022986;30;22.10.2022
3049982;14.000000000000002;22.10.2022
3050271;0;22.10.2022
1535129;21;22.10.2022
3049901;0;22.10.2022
3049793;5;22.10.2022
2700514;0;22.10.2022
3049775;0;22.10.2022
3049763;18;22.10.2022
3049744;12;22.10.2022
3346898;57.99999999999999;23.11.2022
290153;29;23.11.2022
3410066;0;23.11.2022
3051202;29;24.11.2022
3051198;42;24.11.2022
2458428;38;24.11.2022
3051166;10;24.11.2022
3051164;32;24.11.2022
3051160;37;24.11.2022
3051153;42;24.11.2022
3051135;39;24.11.2022
3051125;18;24.11.2022
3051105;45;24.11.2022
3051075;44;24.11.2022
3197141;34;24.11.2022
3023111;27;24.11.2022
3051056;46;24.11.2022
3051050;39;24.11.2022
3051048;0;24.11.2022
3023108;44;24.11.2022
2759829;46;24.11.2022
3050979;40;24.11.2022
3050955;44;24.11.2022
3050918;48;24.11.2022
2982465;31;24.11.2022
2757027;49;24.11.2022
3050878;47;24.11.2022
3050823;43;24.11.2022
2701102;0;24.11.2022
3050819;0;24.11.2022
3050815;1;24.11.2022
3050811;43;24.11.2022
3023098;0;24.11.2022
3050783;0;24.11.2022
3050753;48;24.11.2022
3050715;42;24.11.2022
3050439;47;24.11.2022
3050707;56.00000000000001;24.11.2022
3051033;23;30.11.2022
3051028;42;30.11.2022
3051014;62;30.11.2022
2697612;74;30.11.2022
3050907;40;30.11.2022
2727921;40;30.11.2022
1442372;45;30.11.2022
3050786;46;30.11.2022
3050720;48;30.11.2022
3050668;0;30.11.2022
3050653;46;30.11.2022
3050626;0;30.11.2022
3023086;45;30.11.2022
680233;45;30.11.2022
3045739;42;30.11.2022
3023083;44;30.11.2022
2998062;43;30.11.2022
3050468;73;30.11.2022
3050392;39;30.11.2022
3050375;0;30.11.2022
3050363;39;30.11.2022
3050360;10;30.11.2022
3050325;42;30.11.2022
1454596;46;30.11.2022
3050275;40;30.11.2022
3050272;40;30.11.2022
3050216;63;30.11.2022
3050194;71;30.11.2022
3051160;37;21.11.2022
3051147;42;21.11.2022
3051143;49;21.11.2022
3051141;0;21.11.2022
3051123;41;21.11.2022
3051093;40;21.11.2022
3051069;38;21.11.2022
3051050;39;21.11.2022
3051048;0;21.11.2022
3023109;22;21.11.2022
3050998;47;21.11.2022
3050988;50;21.11.2022
2736540;76;21.11.2022
2945045;48;21.11.2022
3023105;41;21.11.2022
3050934;40;21.11.2022
3050896;39;21.11.2022
3050842;43;21.11.2022
2727921;40;21.11.2022
3050815;1;21.11.2022
3050775;40;21.11.2022
3050715;42;21.11.2022
3050702;42;21.11.2022
3050653;46;21.11.2022
3050618;63;21.11.2022
3050582;44;21.11.2022
3023088;56.99999999999999;21.11.2022
3050550;48;21.11.2022
3045739;42;21.11.2022
3050529;48;21.11.2022
3023082;74;21.11.2022
3050514;40;21.11.2022
3050497;45;21.11.2022
3050446;39;21.11.2022
3050420;0;21.11.2022
3050401;2;21.11.2022
3023074;38;21.11.2022
1995788;40;21.11.2022
3050360;10;21.11.2022
3050357;41;21.11.2022
3050335;28.000000000000004;21.11.2022
3050613;48;24.11.2022
3023095;47;24.11.2022
3050602;11;24.11.2022
2374170;45;24.11.2022
3050574;39;24.11.2022
3050567;42;24.11.2022
2701062;0;24.11.2022
3023086;41;24.11.2022
3050547;40;24.11.2022
3050541;43;24.11.2022
3033472;35;24.11.2022
3050476;48;24.11.2022
2701029;0;24.11.2022
3050435;41;24.11.2022
2701024;0;24.11.2022
3023075;74;24.11.2022
3050387;43;24.11.2022
3050378;65;24.11.2022
3023074;38;24.11.2022
3050360;10;24.11.2022
3050338;3;24.11.2022
1082437;0;24.11.2022
3050332;43;24.11.2022
3050302;44;24.11.2022
3050299;39;24.11.2022
3050290;37;24.11.2022
3023071;42;24.11.2022
2700988;48;24.11.2022
3339294;0;24.11.2022
3050269;60;24.11.2022
3050256;39;24.11.2022
3050240;26;24.11.2022
3023069;31;24.11.2022
2700968;0;24.11.2022
3050210;32;24.11.2022
3050194;71;24.11.2022
3050179;0;24.11.2022
3050134;48;24.11.2022
1671809;0;24.11.2022
3050093;45;24.11.2022
3050089;43;24.11.2022
3050055;46;24.11.2022
3050042;38;24.11.2022
3209729;0;24.11.2022
3049968;36;24.11.2022
3049947;44;24.11.2022
3023056;52;24.11.2022
3049917;41;24.11.2022
3049900;39;24.11.2022
3023055;40;24.11.2022
3049879;46;24.11.2022
3049842;35;24.11.2022
3049826;43;24.11.2022
3050172;44;30.11.2022
3050131;41;30.11.2022
3023060;0;30.11.2022
3050108;35;30.11.2022
3023059;29;30.11.2022
3050007;0;30.11.2022
3050000;44;30.11.2022
3049968;36;30.11.2022
3049944;50;30.11.2022
3049906;43;30.11.2022
3023055;40;30.11.2022
3049823;41;30.11.2022
3049801;71;30.11.2022
3049792;0;30.11.2022
3049758;44;30.11.2022
3049733;45;30.11.2022
3051181;0;30.11.2022
3051179;36;30.11.2022
3051177;0;30.11.2022
3051169;20;30.11.2022
